,id,datetime,obs_dt,phone_number,arrival_hydrophone,relative_depth,depth,max_amp,second_hydrophone,t1,t2,origin_time
18,18,18037.318372962964,2019-05-21T07:38:27.465000Z,3,h3,-0.8749999999999858,169.125,0.43870402370081585,h4,0.198,0.239,2019-05-21T07:38:27.465500Z
19,19,18037.31838105324,2019-05-21T07:38:28.204000Z,3,h3,104.12500000000001,274.125,1.0279101721976625,h4,0.198,0.119,2019-05-21T07:38:28.144500Z
20,20,18037.31853704861,2019-05-21T07:38:41.564000Z,3,h3,1.4210854715202004e-14,170.0,1.397902168250365,h4,0.2,0.24,2019-05-21T07:38:41.564000Z
21,21,18037.31855472222,2019-05-21T07:38:42.929000Z,3,h3,1.749999999999993,171.75,1.4415606231037659,h4,0.195,0.233,2019-05-21T07:38:42.928000Z
22,22,18037.318555891205,2019-05-21T07:38:43.054000Z,3,h3,-7.875,162.125,1.4415606231037659,h4,0.059,0.108,2019-05-21T07:38:43.058500Z
23,23,18037.318557650462,2019-05-21T07:38:43.566000Z,3,h3,-0.8750000000000071,169.125,1.5884631881446107,h4,0.188,0.229,2019-05-21T07:38:43.566500Z
24,24,18037.31855869213,2019-05-21T07:38:43.643000Z,3,h3,-0.8749999999999929,169.125,1.5884631881446107,h4,0.111,0.152,2019-05-21T07:38:43.643500Z
25,25,18037.318559953703,2019-05-21T07:38:43.773000Z,3,h3,366.625,536.625,0.7871758589076187,h4,0.399,0.02,2019-05-21T07:38:43.563500Z
26,26,18037.31856599537,2019-05-21T07:38:43.922000Z,3,h3,73.5,243.5,0.5515780556088814,h4,0.047,0.003,2019-05-21T07:38:43.880000Z
27,27,18037.318568761573,2019-05-21T07:38:44.521000Z,3,h3,1.4210854715202004e-14,170.0,0.7942100849379028,h4,0.2,0.24,2019-05-21T07:38:44.521000Z
28,28,18037.318641585647,2019-05-21T07:38:50.810000Z,3,h3,182.875,352.875,0.5294522205658666,h4,0.192,0.023,2019-05-21T07:38:50.705500Z
29,29,18037.3186490625,2019-05-21T07:38:51.477000Z,3,h3,1.4210854715202004e-14,170.0,1.3820901213489487,h4,0.2,0.24,2019-05-21T07:38:51.477000Z
30,30,18037.318654444443,2019-05-21T07:38:51.552000Z,3,h3,-7.105427357601002e-15,170.0,1.3820901213489487,h4,0.125,0.165,2019-05-21T07:38:51.552000Z
31,31,18037.318681944445,2019-05-21T07:38:53.973000Z,3,h3,1.4210854715202004e-14,170.0,1.905695241208954,h4,0.2,0.24,2019-05-21T07:38:53.973000Z
32,32,18037.318681944445,2019-05-21T07:38:54.081000Z,3,h3,-7.105427357601002e-15,170.0,1.905695241208954,h4,0.092,0.132,2019-05-21T07:38:54.081000Z
33,33,18037.318693506946,2019-05-21T07:38:55.317000Z,3,h3,-0.8749999999999858,169.125,1.4877843185214363,h4,0.2,0.241,2019-05-21T07:38:55.317500Z
34,34,18037.318701678243,2019-05-21T07:38:55.739000Z,3,h3,170.62500000000003,340.625,0.41331739270697737,h4,0.2,0.045,2019-05-21T07:38:55.641500Z
35,35,18037.318708171297,2019-05-21T07:38:56.239000Z,3,h3,1.4210854715202004e-14,170.0,1.5024487750548978,h4,0.2,0.24,2019-05-21T07:38:56.239000Z
36,36,18037.318709074072,2019-05-21T07:38:56.655000Z,3,h3,202.125,372.125,0.7911009047898856,h4,0.2,0.009,2019-05-21T07:38:56.539500Z
37,37,18037.31871902778,2019-05-21T07:38:57.215000Z,3,h3,1.4210854715202004e-14,170.0,0.5533600329815576,h4,0.138,0.178,2019-05-21T07:38:57.215000Z
38,38,18037.318724016204,2019-05-21T07:38:57.608000Z,3,h3,0.8750000000000213,170.87500000000003,2.361586763233098,h4,0.2,0.239,2019-05-21T07:38:57.607500Z
39,39,18037.318727939815,2019-05-21T07:38:57.925000Z,3,h3,1.4210854715202004e-14,170.0,2.66219772374982,h4,0.2,0.24,2019-05-21T07:38:57.925000Z
40,40,18037.318727685186,2019-05-21T07:38:58.006000Z,3,h3,-7.105427357601002e-15,170.0,2.66219772374982,h4,0.119,0.159,2019-05-21T07:38:58.006000Z
41,41,18037.31873466435,2019-05-21T07:38:58.509000Z,3,h3,0.8750000000000213,170.87500000000003,3.0061379197684523,h4,0.198,0.237,2019-05-21T07:38:58.508500Z
42,42,18037.318731770833,2019-05-21T07:38:58.608000Z,3,h3,0.8749999999999929,170.875,3.0061379197684523,h4,0.099,0.138,2019-05-21T07:38:58.607500Z
43,43,18037.31873420139,2019-05-21T07:38:58.814000Z,3,h3,1.4210854715202004e-14,170.0,0.9911856966868752,h4,0.2,0.24,2019-05-21T07:38:58.814000Z
44,44,18037.318743645836,2019-05-21T07:38:59.282000Z,3,h3,1.4210854715202004e-14,170.0,1.8452457845505017,h4,0.2,0.24,2019-05-21T07:38:59.282000Z
45,45,18037.31874094907,2019-05-21T07:38:59.415000Z,3,h3,7.105427357601002e-15,170.0,1.8452457845505017,h4,0.067,0.107,2019-05-21T07:38:59.415000Z
46,46,18037.318745925928,2019-05-21T07:38:59.501000Z,3,h3,366.625,536.625,1.595649320466634,h4,0.399,0.02,2019-05-21T07:38:59.291500Z
47,47,18037.318742881947,2019-05-21T07:38:59.577000Z,3,h3,-7.105427357601002e-15,170.0,1.595649320466634,h4,0.124,0.164,2019-05-21T07:38:59.577000Z
48,48,18037.31875263889,2019-05-21T07:39:00.081000Z,3,h3,1.4210854715202004e-14,170.0,4.691855364193505,h4,0.2,0.24,2019-05-21T07:39:00.081000Z
49,49,18037.31875263889,2019-05-21T07:39:00.164000Z,3,h3,7.105427357601002e-15,170.0,4.691855364193505,h4,0.117,0.157,2019-05-21T07:39:00.164000Z
50,50,18037.31875261574,2019-05-21T07:39:00.274000Z,3,h3,344.75000000000006,514.75,4.691855364193505,h4,0.399,0.045,2019-05-21T07:39:00.077000Z
51,51,18037.31875202546,2019-05-21T07:39:00.369000Z,3,h3,34.125,204.125,0.9568886026560828,h4,0.005,0.006,2019-05-21T07:39:00.349500Z
52,52,18037.318762430557,2019-05-21T07:39:00.927000Z,3,h3,0.8750000000000213,170.87500000000003,8.66586661893458,h4,0.2,0.239,2019-05-21T07:39:00.926500Z
53,53,18037.318762430554,2019-05-21T07:39:01.016000Z,3,h3,0.8750000000000071,170.875,8.66586661893458,h4,0.111,0.15,2019-05-21T07:39:01.015500Z
54,54,18037.318762430557,2019-05-21T07:39:01.110000Z,3,h3,0.0,170.0,8.66586661893458,h4,0.016,0.056,2019-05-21T07:39:01.110000Z
55,55,18037.318764363426,2019-05-21T07:39:01.436000Z,3,h3,32.375,202.375,0.42903942947067436,h4,0.006,0.009,2019-05-21T07:39:01.417500Z
56,56,18037.318772118055,2019-05-21T07:39:01.764000Z,3,h3,1.4210854715202004e-14,170.0,1.4144725153420614,h4,0.2,0.24,2019-05-21T07:39:01.764000Z
57,57,18037.31877946759,2019-05-21T07:39:02.359000Z,3,h3,-0.8749999999999858,169.125,1.1642725579318443,h4,0.2,0.241,2019-05-21T07:39:02.359500Z
58,58,18037.318776226854,2019-05-21T07:39:02.447000Z,3,h3,-0.8749999999999929,169.125,1.1642725579318443,h4,0.112,0.153,2019-05-21T07:39:02.447500Z
59,59,18037.31878739583,2019-05-21T07:39:03.063000Z,3,h3,-0.8749999999999858,169.125,1.4463032392822648,h4,0.198,0.239,2019-05-21T07:39:03.063500Z
60,60,18037.318784085648,2019-05-21T07:39:03.140000Z,3,h3,-0.8750000000000071,169.125,1.4463032392822648,h4,0.121,0.162,2019-05-21T07:39:03.140500Z
61,61,18037.318796712963,2019-05-21T07:39:03.889000Z,3,h3,-0.8749999999999858,169.125,0.8603347508280392,h4,0.2,0.241,2019-05-21T07:39:03.889500Z
62,62,18037.318833750003,2019-05-21T07:39:07.067000Z,3,h3,0.8750000000000213,170.87500000000003,1.0882115597542121,h4,0.199,0.238,2019-05-21T07:39:07.066500Z
63,63,18037.31883349537,2019-05-21T07:39:07.145000Z,3,h3,0.8749999999999929,170.875,1.0882115597542121,h4,0.121,0.16,2019-05-21T07:39:07.144500Z
64,64,18037.31884653935,2019-05-21T07:39:08.341000Z,3,h3,34.125,204.125,0.7636666005625463,h4,0.199,0.2,2019-05-21T07:39:08.321500Z
65,65,18037.318863993056,2019-05-21T07:39:09.680000Z,3,h3,-0.8749999999999858,169.125,1.3051959753764169,h4,0.199,0.24,2019-05-21T07:39:09.680500Z
66,66,18037.318871041665,2019-05-21T07:39:10.313000Z,3,h3,0.8750000000000213,170.87500000000003,0.9124782362859444,h4,0.198,0.237,2019-05-21T07:39:10.312500Z
67,67,18037.31887800926,2019-05-21T07:39:10.893000Z,3,h3,1.7500000000000213,171.75000000000003,0.7945340148953806,h4,0.2,0.238,2019-05-21T07:39:10.892000Z
68,68,18037.3188925,2019-05-21T07:39:12.165000Z,3,h3,1.4210854715202004e-14,170.0,0.9423499188947204,h4,0.2,0.24,2019-05-21T07:39:12.165000Z
69,69,18037.318899583333,2019-05-21T07:39:12.777000Z,3,h3,1.4210854715202004e-14,170.0,1.2677005528463874,h4,0.2,0.24,2019-05-21T07:39:12.777000Z
70,70,18037.318906261575,2019-05-21T07:39:13.360000Z,3,h3,-0.8749999999999858,169.125,1.3628844088139382,h4,0.194,0.235,2019-05-21T07:39:13.360500Z
71,71,18037.318906261575,2019-05-21T07:39:13.452000Z,3,h3,-0.8749999999999929,169.125,1.3628844088139382,h4,0.102,0.143,2019-05-21T07:39:13.452500Z
72,72,18037.3189134375,2019-05-21T07:39:13.974000Z,3,h3,1.4210854715202004e-14,170.0,1.1640290879432498,h4,0.2,0.24,2019-05-21T07:39:13.974000Z
73,73,18037.3189134375,2019-05-21T07:39:14.098000Z,3,h3,-7.105427357601002e-15,170.0,1.1640290879432498,h4,0.076,0.116,2019-05-21T07:39:14.098000Z
74,74,18037.318921828704,2019-05-21T07:39:14.699000Z,3,h3,0.8750000000000213,170.87500000000003,1.0671172705353582,h4,0.2,0.239,2019-05-21T07:39:14.698500Z
75,75,18037.31892820602,2019-05-21T07:39:15.252000Z,3,h3,0.8750000000000213,170.87500000000003,1.2373243450455482,h4,0.198,0.237,2019-05-21T07:39:15.251500Z
76,76,18037.31893445602,2019-05-21T07:39:15.791000Z,3,h3,0.8750000000000213,170.87500000000003,1.7951582142595375,h4,0.199,0.238,2019-05-21T07:39:15.790500Z
77,77,18037.318938229168,2019-05-21T07:39:16.094000Z,3,h3,1.4210854715202004e-14,170.0,1.6420114957902603,h4,0.2,0.24,2019-05-21T07:39:16.094000Z
78,78,18037.318944328705,2019-05-21T07:39:16.643000Z,3,h3,1.4210854715202004e-14,170.0,1.5874538971278525,h4,0.2,0.24,2019-05-21T07:39:16.643000Z
79,79,18037.318950474535,2019-05-21T07:39:17.175000Z,3,h3,0.8750000000000213,170.87500000000003,1.6731942398599253,h4,0.199,0.238,2019-05-21T07:39:17.174500Z
80,80,18037.318950474535,2019-05-21T07:39:17.274000Z,3,h3,0.8749999999999929,170.875,1.6731942398599253,h4,0.1,0.139,2019-05-21T07:39:17.273500Z
81,81,18037.318954872688,2019-05-21T07:39:17.534000Z,3,h3,1.4210854715202004e-14,170.0,2.230564223234256,h4,0.198,0.238,2019-05-21T07:39:17.534000Z
82,82,18037.31895954861,2019-05-21T07:39:17.936000Z,3,h3,1.4210854715202004e-14,170.0,0.8835602743500863,h4,0.2,0.24,2019-05-21T07:39:17.936000Z
83,83,18037.31896300926,2019-05-21T07:39:18.236000Z,3,h3,1.4210854715202004e-14,170.0,2.383937490613649,h4,0.199,0.239,2019-05-21T07:39:18.236000Z
84,84,18037.318968368058,2019-05-21T07:39:18.720000Z,3,h3,0.8750000000000213,170.87500000000003,6.267167833690167,h4,0.2,0.239,2019-05-21T07:39:18.719500Z
85,85,18037.318968368058,2019-05-21T07:39:18.803000Z,3,h3,0.8750000000000071,170.875,6.267167833690167,h4,0.117,0.156,2019-05-21T07:39:18.802500Z
86,86,18037.318968368054,2019-05-21T07:39:18.894000Z,3,h3,0.0,170.0,6.267167833690167,h4,0.025,0.065,2019-05-21T07:39:18.894000Z
87,87,18037.31897769676,2019-05-21T07:39:19.526000Z,3,h3,0.8750000000000213,170.87500000000003,1.4187934389776928,h4,0.2,0.239,2019-05-21T07:39:19.525500Z
88,88,18037.318984722224,2019-05-21T07:39:20.131000Z,3,h3,1.4210854715202004e-14,170.0,0.5062841053011679,h4,0.2,0.24,2019-05-21T07:39:20.131000Z
89,89,18037.319003750003,2019-05-21T07:39:22.035000Z,3,h3,1.4210854715202004e-14,170.0,0.5667238024658314,h4,0.2,0.24,2019-05-21T07:39:22.035000Z
90,90,18037.31901460648,2019-05-21T07:39:22.692000Z,3,h3,0.8750000000000213,170.87500000000003,2.091758763937733,h4,0.2,0.239,2019-05-21T07:39:22.691500Z
91,91,18037.319014340275,2019-05-21T07:39:22.780000Z,3,h3,0.8750000000000071,170.875,2.091758763937733,h4,0.112,0.151,2019-05-21T07:39:22.779500Z
92,92,18037.31902224537,2019-05-21T07:39:23.375000Z,3,h3,0.8750000000000213,170.87500000000003,1.2944861798956298,h4,0.2,0.239,2019-05-21T07:39:23.374500Z
93,93,18037.31902224537,2019-05-21T07:39:23.463000Z,3,h3,0.8750000000000071,170.875,1.2944861798956298,h4,0.112,0.151,2019-05-21T07:39:23.462500Z
94,94,18037.319025590277,2019-05-21T07:39:24.008000Z,3,h3,7.875,177.875,0.6328344750549485,h4,0.2,0.231,2019-05-21T07:39:24.003500Z
95,95,18037.319028125,2019-05-21T07:39:24.101000Z,3,h3,-7.105427357601002e-15,170.0,0.6328344750549485,h4,0.095,0.135,2019-05-21T07:39:24.101000Z
96,96,18037.31927097222,2019-05-21T07:39:44.894000Z,3,h3,-7.105427357601002e-15,170.0,1.140835950393638,h4,0.149,0.189,2019-05-21T07:39:44.894000Z
97,97,18037.31927837963,2019-05-21T07:39:45.506000Z,3,h3,0.8750000000000213,170.87500000000003,3.8065846317851237,h4,0.199,0.238,2019-05-21T07:39:45.505500Z
98,98,18037.31927837963,2019-05-21T07:39:45.589000Z,3,h3,0.8750000000000071,170.875,3.8065846317851237,h4,0.116,0.155,2019-05-21T07:39:45.588500Z
99,99,18037.31927837963,2019-05-21T07:39:45.679000Z,3,h3,0.0,170.0,3.8065846317851237,h4,0.025,0.065,2019-05-21T07:39:45.679000Z
100,100,18037.31927837963,2019-05-21T07:39:45.756000Z,3,h3,-308.875,-138.875,1.9941136338279846,h4,0.006,0.399,2019-05-21T07:39:45.932500Z
101,101,18037.319278229166,2019-05-21T07:39:45.837000Z,3,h3,311.5,481.5,1.9941136338279846,h4,0.398,0.082,2019-05-21T07:39:45.659000Z
102,102,18037.319287766204,2019-05-21T07:39:46.317000Z,3,h3,1.7500000000000213,171.75000000000003,3.9012138982679616,h4,0.2,0.238,2019-05-21T07:39:46.316000Z
103,103,18037.319287766204,2019-05-21T07:39:46.418000Z,3,h3,1.749999999999993,171.75,3.9012138982679616,h4,0.099,0.137,2019-05-21T07:39:46.417000Z
104,104,18037.319287766204,2019-05-21T07:39:46.493000Z,3,h3,0.875,170.875,3.9012138982679616,h4,0.023,0.062,2019-05-21T07:39:46.492500Z
105,105,18037.31928775463,2019-05-21T07:39:46.575000Z,3,h3,381.5,551.5,2.482633329629339,h4,0.399,0.003,2019-05-21T07:39:46.357000Z
106,106,18037.319289282408,2019-05-21T07:39:46.781000Z,3,h3,33.25,203.25,0.47649679183176014,h4,0.009,0.011,2019-05-21T07:39:46.762000Z
107,107,18037.319297361115,2019-05-21T07:39:47.123000Z,3,h3,1.4210854715202004e-14,170.0,1.0611639136607232,h4,0.2,0.24,2019-05-21T07:39:47.123000Z
108,108,18037.319297337963,2019-05-21T07:39:47.229000Z,3,h3,-0.8750000000000071,169.125,1.0611639136607232,h4,0.093,0.134,2019-05-21T07:39:47.229500Z
109,109,18037.319303194447,2019-05-21T07:39:47.679000Z,3,h3,1.7500000000000213,171.75000000000003,2.4238427192686673,h4,0.171,0.209,2019-05-21T07:39:47.678000Z
110,110,18037.319303194447,2019-05-21T07:39:47.756000Z,3,h3,0.8749999999999929,170.875,2.4238427192686673,h4,0.093,0.132,2019-05-21T07:39:47.755500Z
111,111,18037.31930269676,2019-05-21T07:39:47.875000Z,3,h3,371.0,541.0,2.4238427192686673,h4,0.397,0.013,2019-05-21T07:39:47.663000Z
112,112,18037.319324444445,2019-05-21T07:39:49.768000Z,3,h3,1.4210854715202004e-14,170.0,0.34165978015108134,h4,0.2,0.24,2019-05-21T07:39:49.768000Z
113,113,18037.31937184028,2019-05-21T07:39:53.621000Z,3,h3,-0.8750000000000071,169.125,1.5043731267459752,h4,0.159,0.2,2019-05-21T07:39:53.621500Z
114,114,18037.319371840276,2019-05-21T07:39:53.716000Z,3,h3,7.105427357601002e-15,170.0,1.5043731267459752,h4,0.064,0.104,2019-05-21T07:39:53.716000Z
115,115,18037.319400474535,2019-05-21T07:39:56.085000Z,3,h3,1.4210854715202004e-14,170.0,0.9582030070467682,h4,0.168,0.208,2019-05-21T07:39:56.085000Z
116,116,18037.319457199075,2019-05-21T07:40:01.120000Z,3,h3,-0.8750000000000071,169.125,1.567322972433788,h4,0.184,0.225,2019-05-21T07:40:01.120500Z
117,117,18037.319464467593,2019-05-21T07:40:01.646000Z,3,h3,6.125,176.125,0.8783400521636009,h4,0.197,0.23,2019-05-21T07:40:01.642500Z
118,118,18037.31957428241,2019-05-21T07:40:11.416000Z,3,h3,-0.8750000000000071,169.125,1.7422232357235417,h4,0.191,0.232,2019-05-21T07:40:11.416500Z
119,119,18037.319582696757,2019-05-21T07:40:11.805000Z,3,h3,-7.105427357601002e-15,170.0,3.0393715023726386,h4,0.191,0.231,2019-05-21T07:40:11.805000Z
120,120,18037.31958269676,2019-05-21T07:40:11.893000Z,3,h3,7.105427357601002e-15,170.0,3.0393715023726386,h4,0.103,0.143,2019-05-21T07:40:11.893000Z
121,121,18037.319581365744,2019-05-21T07:40:11.985000Z,3,h3,7.105427357601002e-15,170.0,3.0393715023726386,h4,0.011,0.051,2019-05-21T07:40:11.985000Z
122,122,18037.319602800926,2019-05-21T07:40:13.753000Z,3,h3,0.8749999999999929,170.875,1.1257943752164197,h4,0.191,0.23,2019-05-21T07:40:13.752500Z
123,123,18037.319670648147,2019-05-21T07:40:19.378000Z,3,h3,0.8750000000000213,170.87500000000003,3.573085084275088,h4,0.197,0.236,2019-05-21T07:40:19.377500Z
124,124,18037.319677060186,2019-05-21T07:40:19.932000Z,3,h3,0.8750000000000213,170.87500000000003,2.2095162470825955,h4,0.197,0.236,2019-05-21T07:40:19.931500Z
125,125,18037.319681840276,2019-05-21T07:40:20.366000Z,3,h3,0.8750000000000213,170.87500000000003,2.478673152977218,h4,0.198,0.237,2019-05-21T07:40:20.365500Z
126,126,18037.31968184028,2019-05-21T07:40:20.611000Z,3,h3,1.7500000000000213,171.75000000000003,6.681266396223591,h4,0.199,0.237,2019-05-21T07:40:20.610000Z
127,127,18037.319684675924,2019-05-21T07:40:20.691000Z,3,h3,0.8749999999999929,170.875,6.681266396223591,h4,0.118,0.157,2019-05-21T07:40:20.690500Z
128,128,18037.319691111108,2019-05-21T07:40:21.231000Z,3,h3,-2.624999999999986,167.375,2.341650711591529,h4,0.2,0.243,2019-05-21T07:40:21.232500Z
129,129,18037.319695092596,2019-05-21T07:40:21.509000Z,3,h3,0.8750000000000213,170.87500000000003,1.3709462383673894,h4,0.2,0.239,2019-05-21T07:40:21.508500Z
130,130,18037.31970076389,2019-05-21T07:40:22.015000Z,3,h3,0.8750000000000213,170.87500000000003,0.7607049247958843,h4,0.2,0.239,2019-05-21T07:40:22.014500Z
131,131,18037.31975783565,2019-05-21T07:40:26.936000Z,3,h3,1.4210854715202004e-14,170.0,7.422352252303854,h4,0.195,0.235,2019-05-21T07:40:26.936000Z
132,132,18037.319774953703,2019-05-21T07:40:28.754000Z,3,h3,1.4210854715202004e-14,170.0,2.1136872371836994,h4,0.198,0.238,2019-05-21T07:40:28.754000Z
133,133,18037.319790555553,2019-05-21T07:40:29.764000Z,3,h3,1.749999999999993,171.75,7.592338007476513,h4,0.194,0.232,2019-05-21T07:40:29.763000Z
134,134,18037.319790555553,2019-05-21T07:40:29.839000Z,3,h3,1.749999999999993,171.75,7.592338007476513,h4,0.119,0.157,2019-05-21T07:40:29.838000Z
135,135,18037.319790555553,2019-05-21T07:40:29.931000Z,3,h3,1.749999999999993,171.75,7.592338007476513,h4,0.027,0.065,2019-05-21T07:40:29.930000Z
136,136,18037.31980136574,2019-05-21T07:40:30.698000Z,3,h3,-7.105427357601002e-15,170.0,10.068227713815627,h4,0.192,0.232,2019-05-21T07:40:30.698000Z
137,137,18037.31980136574,2019-05-21T07:40:30.839000Z,3,h3,0.0,170.0,10.068227713815627,h4,0.051,0.091,2019-05-21T07:40:30.839000Z
138,138,18037.319806319447,2019-05-21T07:40:31.128000Z,3,h3,4.3749999999999964,174.375,2.394970305322926,h4,0.197,0.232,2019-05-21T07:40:31.125500Z
139,139,18037.319812395835,2019-05-21T07:40:31.650000Z,3,h3,5.2499999999999964,175.25,3.1105493730471596,h4,0.2,0.234,2019-05-21T07:40:31.647000Z
140,140,18037.31981800926,2019-05-21T07:40:32.131000Z,3,h3,-3.499999999999986,166.5,4.208258850825359,h4,0.195,0.239,2019-05-21T07:40:32.133000Z
141,141,18037.319823958333,2019-05-21T07:40:32.625000Z,3,h3,7.0,177.0,4.224824044505481,h4,0.197,0.229,2019-05-21T07:40:32.621000Z
142,142,18037.31982986111,2019-05-21T07:40:33.135000Z,3,h3,-8.749999999999993,161.25,5.120653142605363,h4,0.189,0.239,2019-05-21T07:40:33.140000Z
143,143,18037.319836736107,2019-05-21T07:40:33.695000Z,3,h3,3.4999999999999964,173.5,1.2531826066316507,h4,0.192,0.228,2019-05-21T07:40:33.693000Z
144,144,18037.31984224537,2019-05-21T07:40:34.236000Z,3,h3,1.749999999999993,171.75,4.074198956941643,h4,0.189,0.227,2019-05-21T07:40:34.235000Z
145,145,18037.319849583335,2019-05-21T07:40:34.874000Z,3,h3,0.8749999999999929,170.875,4.40501059470589,h4,0.185,0.224,2019-05-21T07:40:34.873500Z
146,146,18037.31984958333,2019-05-21T07:40:34.956000Z,3,h3,0.8750000000000071,170.875,4.40501059470589,h4,0.103,0.142,2019-05-21T07:40:34.955500Z
147,147,18037.31985900463,2019-05-21T07:40:35.681000Z,3,h3,1.749999999999993,171.75,7.124185202463102,h4,0.191,0.229,2019-05-21T07:40:35.680000Z
148,148,18037.319857881947,2019-05-21T07:40:35.828000Z,3,h3,3.4999999999999964,173.5,7.124185202463102,h4,0.044,0.08,2019-05-21T07:40:35.826000Z
149,149,18037.31985900463,2019-05-21T07:40:35.927000Z,3,h3,-305.375,-135.375,0.9452302094609228,h4,0.009,0.398,2019-05-21T07:40:36.101500Z
150,150,18037.319865509256,2019-05-21T07:40:36.227000Z,3,h3,0.8749999999999929,170.875,2.5388646100845533,h4,0.187,0.226,2019-05-21T07:40:36.226500Z
151,151,18037.319873368055,2019-05-21T07:40:36.924000Z,3,h3,1.749999999999993,171.75,3.851975119318875,h4,0.19,0.228,2019-05-21T07:40:36.923000Z
152,152,18037.31987336806,2019-05-21T07:40:37.001000Z,3,h3,1.750000000000007,171.75,3.851975119318875,h4,0.113,0.151,2019-05-21T07:40:37.000000Z
153,153,18037.319873368055,2019-05-21T07:40:37.103000Z,3,h3,1.749999999999993,171.75,3.851975119318875,h4,0.011,0.049,2019-05-21T07:40:37.102000Z
154,154,18037.319881203704,2019-05-21T07:40:37.573000Z,3,h3,0.8749999999999929,170.875,4.173685441686258,h4,0.187,0.226,2019-05-21T07:40:37.572500Z
155,155,18037.319884907407,2019-05-21T07:40:37.924000Z,3,h3,0.8749999999999929,170.875,3.4896207827346304,h4,0.187,0.226,2019-05-21T07:40:37.923500Z
156,156,18037.31989023148,2019-05-21T07:40:38.388000Z,3,h3,0.8749999999999929,170.875,1.9370535129843227,h4,0.183,0.222,2019-05-21T07:40:38.387500Z
157,157,18037.319899212962,2019-05-21T07:40:39.148000Z,3,h3,1.7500000000000213,171.75000000000003,5.184430492034949,h4,0.199,0.237,2019-05-21T07:40:39.147000Z
158,158,18037.319899212962,2019-05-21T07:40:39.246000Z,3,h3,1.749999999999993,171.75,5.184430492034949,h4,0.101,0.139,2019-05-21T07:40:39.245000Z
159,159,18037.319906886572,2019-05-21T07:40:39.816000Z,3,h3,2.624999999999993,172.625,3.5949979431600667,h4,0.186,0.223,2019-05-21T07:40:39.814500Z
160,160,18037.319906886572,2019-05-21T07:40:39.896000Z,3,h3,2.625000000000007,172.625,3.5949979431600667,h4,0.106,0.143,2019-05-21T07:40:39.894500Z
